,JOB_ID,ROUTE_ID,CNSLDTN_ID,FILL_DC_CD,DC_CD,ASN_TYPE_CD,ASN_TYPE_DESC,DELIVERY_TYPE,CARRIER_SCAC_NAME,CARRIER_SCAC_CD,DLVRY_ACTL_DATETIME,DELIVERY_SEQ,TOTAL_RATE,TOPSIDE_COST,LASTMILE_TOTAL_COST,LASTMILE_BASE_COST,LASTMILE_FUEL_COST,LASTMILE_MISC_COST,STOP_COUNT_VAL_ROUTE_LVL,TOTE_COUNT_VAL_ROUTE_LVL,STOP_COUNT_VAL,TOTE_COUNT_VAL,ROUTE_COUNT_VAL,DISTANCE_VAL,helper column,delivery date,year,month,stop helper,dist stop flag,_rc_total,_fm_cnt,cost per stop,cost_per_stop_excl_ts,ts week start,ts week end,ts week,ts key,_ts_stop_eligible,ts daily cons key,ts daily distinct stop flag,_ts_total,_ts_cnt,ts_rate_per_stop,ts cps stop flag,ts_cost_per_stop,delivery stop flag,route_stop_count,fill_dc_stop_count
2899,8162-H05-060-446021-260519,8162_H05,C_446021,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-19 23:59:59,60,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260519,2026-05-19,2026,5,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260519|60,1,298.64,8.0,111.2722816399287,37.33,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260519|C_446021,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,8,2625
2900,8162-G06-010-151558-260508,8162_G06,C_151558,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260508|10,0,382.08,6.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260508|C_151558,0,40361.55,559,72.2031305903399,0,0.0,0,6,2625
2901,8162-G06-020-230842-260520,8162_G06,C_133946,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-20 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260520,2026-05-20,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260520|20,1,382.08,7.0,128.52513878278586,54.582857142857144,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260520|C_133946,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,7,2625
2902,8162-G01-025-371496-260507,8162_G01,C_371496,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260507|25,1,254.71,7.0,108.59027344748276,36.387142857142855,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_371496,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,7,2625
2903,8162-H06-010-151578-260507,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260507|10,0,277.28,6.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_151568,0,40361.55,559,72.2031305903399,0,0.0,0,6,2625
2904,8162-G01-005-436015-260521,8162_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260521,2026-05-21,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260521|5,0,254.71,7.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260521|C_436015,0,41481.62,561,73.94228163992871,0,0.0,0,7,2625
2905,8162-H05-025-253079-260514,8162_H05,C_253079,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260514|25,1,298.64,8.0,107.17067736185383,37.33,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_253079,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
2906,8162-G07-005-893022-260521,8162_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G07|XD_8162_OH_CLEVELAND.YZER|20260521,2026-05-21,2026,5,8162_G07|XD_8162_OH_CLEVELAND.YZER|20260521|5,0,304.55,10.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260521|C_599132,0,41481.62,561,73.94228163992871,0,0.0,0,10,2625
2907,8162-H06-010-151578-260521,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260521,2026-05-21,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260521|10,0,277.28,6.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260521|C_151568,0,41481.62,561,73.94228163992871,0,0.0,0,6,2625
2908,8162-G03-005-070610-260521,8162_G03,C_810447,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260521,2026-05-21,2026,5,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260521|5,0,374.32,9.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260521|C_810447,0,41481.62,561,73.94228163992871,0,0.0,0,9,2625
2909,8162-H06-010-151569-260521,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260521,2026-05-21,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260521|10,0,277.28,6.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260521|C_151568,0,41481.62,561,73.94228163992871,0,0.0,0,6,2625
2910,8162-G05-030-610134-260508,8162_G05,C_610134,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,30,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260508|30,1,336.66,9.0,109.60979725700656,37.406666666666666,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260508|C_610134,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,9,2625
2911,8163-G05-005-221190-260513,8163_G05,C_441221,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8163_G05|XD_8162_OH_CLEVELAND.YZER|20260513,2026-05-13,2026,5,8163_G05|XD_8162_OH_CLEVELAND.YZER|20260513|5,1,0.0,2.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260513|C_441221,0,39180.62,561,69.84067736185384,0,0.0,1,2,2625
2912,Z-3612999,8162_H04,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-20 23:59:59,0,271.33,0.0,271.33,245.0,17.75,8.58,,,,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260520,2026-05-20,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260520|RETURN,1,271.33,8.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,False,,0,41481.62,561,73.94228163992871,0,0.0,0,8,2625
2913,8162-G01-020-443013-260507,8162_G01,C_890860,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260507,2026-05-07,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260507|20,1,254.71,7.0,108.59027344748276,36.387142857142855,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260507|C_890860,1,40361.55,559,72.2031305903399,1,72.2031305903399,1,7,2625
2914,8163-G02-005-714075-260506,8163_G02,C_713914,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8163_G02|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8163_G02|XD_8162_OH_CLEVELAND.YZER|20260506|5,0,0.0,2.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_713914,0,40361.55,559,72.2031305903399,0,0.0,0,2,2625
2915,8162-H02-005-407839-260521,8162_H02,C_407839,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260521,2026-05-21,2026,5,8162_H02|XD_8162_OH_CLEVELAND.YZER|20260521|5,1,333.92,10.0,107.33428163992872,33.392,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260521|C_407839,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,10,2625
2916,8162-G05-005-265408-260521,8162_G05,C_441221,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-21 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260521,2026-05-21,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260521|5,1,336.66,10.0,33.666000000000004,33.666000000000004,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260521|C_441221,0,41481.62,561,73.94228163992871,0,0.0,1,10,2625
2917,Z-3613017,8162_H03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-20 23:59:59,0,300.12,0.0,300.12,271.0,19.63,9.49,,,,,1.0,1.0,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260520,2026-05-20,2026,5,8162_H03|XD_8162_OH_CLEVELAND.YZER|20260520|RETURN,1,300.12,6.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,False,,0,41481.62,561,73.94228163992871,0,0.0,0,6,2625
2918,8162-G02-015-731867-260512,8162_G02,C_731867,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260512|15,0,442.47,9.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_731867,0,39180.62,561,69.84067736185384,0,0.0,0,9,2625
2919,8162-H04-025-349314-260512,8162_H04,C_349314,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,25,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260512,2026-05-12,2026,5,8162_H04|XD_8162_OH_CLEVELAND.YZER|20260512|25,1,271.33,9.0,99.98845513963161,30.147777777777776,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260512|C_349314,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,9,2625
2920,8162-G04-030-523596-260511,8162_G04,C_551579,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,30,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260511|30,1,274.65,8.0,104.17192736185383,34.33125,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260511|C_551579,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
2921,8162-G03-037-426990-260522,8162_G03,C_521590,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,37,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260522,2026-05-22,2026,5,8162_G03|XD_8162_OH_CLEVELAND.YZER|20260522|37,1,374.32,8.0,120.73228163992871,46.79,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260522|C_521590,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,8,2625
2922,8162-G06-035-134431-260522,8162_G06,C_134431,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,35,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260522,2026-05-22,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260522|35,1,382.08,7.0,128.52513878278586,54.582857142857144,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260522|C_134431,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,7,2625
2923,8162-G05-045-245718-260522,8162_G05,C_245718,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,45,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260522,2026-05-22,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260522|45,0,336.66,10.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260522|C_245718,0,41481.62,561,73.94228163992871,0,0.0,0,10,2625
2924,8162-G01-020-443013-260514,8162_G01,C_890860,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,20,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260514|20,1,255.9,7.0,106.39782021899669,36.55714285714286,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_890860,0,39180.62,561,69.84067736185384,1,69.84067736185384,1,7,2625
2925,8162-H05-060-446021-260514,8162_H05,C_446021,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,60,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260514,2026-05-14,2026,5,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260514|60,1,298.64,8.0,107.17067736185383,37.33,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,True,XD_8162_OH_CLEVELAND.YZER|20260514|C_446021,1,39180.62,561,69.84067736185384,1,69.84067736185384,1,8,2625
2926,8162-GX4-008-985332-260526,8162_GX4,C_106473,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,8,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_GX4|XD_8162_OH_CLEVELAND.YZER|20260526,2026-05-26,2026,5,8162_GX4|XD_8162_OH_CLEVELAND.YZER|20260526|8,1,0.0,1.0,0.0,0.0,2026-05-25,2026-05-31,2026-05-25 / 2026-05-31,XD_8162_OH_CLEVELAND.YZER|20260525,True,XD_8162_OH_CLEVELAND.YZER|20260526|C_106473,0,40317.08,449,89.79305122494432,0,0.0,1,1,2625
2927,8162-H06-010-151572-260526,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,10,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260526,2026-05-26,2026,5,8162_H06|XD_8162_OH_CLEVELAND.YZER|20260526|10,0,277.28,6.0,0.0,0.0,2026-05-25,2026-05-31,2026-05-25 / 2026-05-31,XD_8162_OH_CLEVELAND.YZER|20260525,True,XD_8162_OH_CLEVELAND.YZER|20260526|C_151568,0,40317.08,449,89.79305122494432,0,0.0,0,6,2625
2928,8162-G05-005-224268-260506,8162_G05,C_441221,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260506,2026-05-06,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260506|5,0,336.66,9.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,True,XD_8162_OH_CLEVELAND.YZER|20260506|C_441221,0,40361.55,559,72.2031305903399,0,0.0,0,9,2625
2929,8162-G01-030-217734-260522,8162_G01,C_217734,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,30,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260522,2026-05-22,2026,5,8162_G01|XD_8162_OH_CLEVELAND.YZER|20260522|30,0,254.71,7.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260522|C_217734,0,41481.62,561,73.94228163992871,0,0.0,0,7,2625
2930,Z-3583454,8162_H05,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-11 23:59:59,0,297.33,0.0,297.33,252.0,36.51,8.82,,,,,1.0,1.0,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260511,2026-05-11,2026,5,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260511|RETURN,1,297.33,8.0,0.0,0.0,2026-05-11,2026-05-17,2026-05-11 / 2026-05-17,XD_8162_OH_CLEVELAND.YZER|20260511,False,,0,39180.62,561,69.84067736185384,0,0.0,0,8,2625
2931,8162-G04-030-523596-260522,8162_G04,C_551579,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,30,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260522,2026-05-22,2026,5,8162_G04|XD_8162_OH_CLEVELAND.YZER|20260522|30,1,274.65,8.0,108.2735316399287,34.33125,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260522|C_551579,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,8,2625
2932,Z-3580252,8162_H01,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-08 23:59:59,0,252.5,0.0,252.5,228.0,16.52,7.98,,,,,1.0,1.0,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260508,2026-05-08,2026,5,8162_H01|XD_8162_OH_CLEVELAND.YZER|20260508|RETURN,1,252.5,10.0,0.0,0.0,2026-05-04,2026-05-10,2026-05-04 / 2026-05-10,XD_8162_OH_CLEVELAND.YZER|20260504,False,,0,40361.55,559,72.2031305903399,0,0.0,0,10,2625
2933,8162-H05-005-176725-260526,8162_H05,C_224273,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260526,2026-05-26,2026,5,8162_H05|XD_8162_OH_CLEVELAND.YZER|20260526|5,0,297.33,8.0,0.0,0.0,2026-05-25,2026-05-31,2026-05-25 / 2026-05-31,XD_8162_OH_CLEVELAND.YZER|20260525,True,XD_8162_OH_CLEVELAND.YZER|20260526|C_224273,0,40317.08,449,89.79305122494432,0,0.0,0,8,2625
2934,8162-G05-030-610134-260522,8162_G05,C_610134,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,30,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260522,2026-05-22,2026,5,8162_G05|XD_8162_OH_CLEVELAND.YZER|20260522|30,1,336.66,10.0,107.60828163992872,33.666000000000004,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260522|C_610134,1,41481.62,561,73.94228163992871,1,73.94228163992871,1,10,2625
2935,8162-G06-015-151561-260522,8162_G06,C_065363,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,15,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260522,2026-05-22,2026,5,8162_G06|XD_8162_OH_CLEVELAND.YZER|20260522|15,0,382.08,7.0,0.0,0.0,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260522|C_065363,0,41481.62,561,73.94228163992871,0,0.0,0,7,2625
2936,8162-G07-005-893022-260526,8162_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,5,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G07|XD_8162_OH_CLEVELAND.YZER|20260526,2026-05-26,2026,5,8162_G07|XD_8162_OH_CLEVELAND.YZER|20260526|5,0,304.55,8.0,0.0,0.0,2026-05-25,2026-05-31,2026-05-25 / 2026-05-31,XD_8162_OH_CLEVELAND.YZER|20260525,True,XD_8162_OH_CLEVELAND.YZER|20260526|C_599132,0,40317.08,449,89.79305122494432,0,0.0,0,8,2625
2937,8162-G02-045-209162-260522,8162_G02,C_209162,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-22 23:59:59,45,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260522,2026-05-22,2026,5,8162_G02|XD_8162_OH_CLEVELAND.YZER|20260522|45,1,442.47,8.0,55.30875,55.30875,2026-05-18,2026-05-24,2026-05-18 / 2026-05-24,XD_8162_OH_CLEVELAND.YZER|20260518,True,XD_8162_OH_CLEVELAND.YZER|20260522|C_209162,0,41481.62,561,73.94228163992871,0,0.0,1,8,2625
