,JOB_ID,ROUTE_ID,CNSLDTN_ID,FILL_DC_CD,DC_CD,ASN_TYPE_CD,ASN_TYPE_DESC,DELIVERY_TYPE,CARRIER_SCAC_NAME,CARRIER_SCAC_CD,DLVRY_ACTL_DATETIME,DELIVERY_SEQ,TOTAL_RATE,TOPSIDE_COST,LASTMILE_TOTAL_COST,LASTMILE_BASE_COST,LASTMILE_FUEL_COST,LASTMILE_MISC_COST,STOP_COUNT_VAL_ROUTE_LVL,TOTE_COUNT_VAL_ROUTE_LVL,STOP_COUNT_VAL,TOTE_COUNT_VAL,ROUTE_COUNT_VAL,DISTANCE_VAL
3415,8162-G03-037-426990-260526,8162_G03,C_521590,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,037,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3416,8162-G04-010-786357-260527,8162_G04,C_833539,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3417,8162-G04-010-786357-260528,8162_G04,C_833539,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3418,8162-G06-015-151561-260528,8162_G06,C_065363,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3419,8162-H04-030-326949-260527,8162_H04,C_993260,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3420,8162-G03-025-296317-260508,8162_G03,C_296317,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3421,8163-G04-006-712383-260506,8163_G04,C_712383,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3422,8162-H03-005-160440-260508,8162_H03,C_160440,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3423,8162-G04-035-444588-260514,8162_G04,C_444588,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3424,8162-H03-015-133964-260506,8162_H03,C_133964,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3425,8162-H05-055-925913-260512,8162_H05,C_925913,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,055,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3426,8162-H03-025-339419-260513,8162_H03,C_339419,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3427,8162-G05-006-905419-260513,8162_G05,C_061312,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3428,8162-G09-013-286750-260506,8162_G09,C_286750,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,013,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3429,8162-H01-030-756914-260514,8162_H01,C_756914,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3430,8162-G09-013-286750-260508,8162_G09,C_286750,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,013,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3431,8162-G05-045-237260-260513,8162_G05,C_245718,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,045,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3432,8162-G07-045-144654-260515,8162_G07,C_144654,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,045,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3433,8162-G02-045-209162-260515,8162_G02,C_209162,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,045,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3434,8162-H05-005-224273-260518,8162_H05,C_224273,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3435,8162-G05-025-173268-260518,8162_G05,C_173268,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3436,8162-H05-020-304538-260515,8162_H05,C_304538,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3437,8162-G02-030-289502-260518,8162_G02,C_289502,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3438,8162-H01-020-446373-260515,8162_H01,C_446373,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3439,8162-H01-060-807917-260515,8162_H01,C_807917,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,060,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3440,8162-G09-017-444117-260518,8162_G09,C_444117,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,017,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3441,8162-G03-005-723011-260515,8162_G03,C_810447,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3442,8162-H05-060-446021-260518,8162_H05,C_446021,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,060,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3443,8163-G09-001-289513-260518,8163_G09,C_289513,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,001,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3444,8162-H06-020-245725-260518,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3445,8162-H02-005-407839-260515,8162_H02,C_407839,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3446,8162-G04-010-875777-260511,8162_G04,C_833539,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3447,8162-G05-045-237260-260506,8162_G05,C_245718,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,045,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3448,8163-G03-037-521590-260512,8163_G03,C_521590,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,037,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3449,8162-G02-020-128886-260512,8162_G02,C_598488,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3450,Z-3587592,8162_H04,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-12 23:59:59,000,271.33,0.0,271.33,245.0,17.75,8.58,,,,,1.0,1.0
3451,8162-G05-035-414946-260511,8162_G05,C_414946,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3452,8162-G04-006-839466-260514,8162_G04,C_712383,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3453,8162-H05-020-304538-260514,8162_H05,C_304538,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3454,8162-G05-030-246296-260508,8162_G05,C_610134,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3455,8162-H01-015-444602-260511,8162_H01,C_444763,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3456,8162-G05-045-245718-260512,8162_G05,C_245718,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,045,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3457,8162-G05-006-905419-260506,8162_G05,C_061312,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3458,Z-3575458,8162_G03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-07 23:59:59,000,374.32,0.0,374.32,338.0,24.49,11.83,,,,,1.0,1.0
3459,8162-G06-020-133946-260512,8162_G06,C_133946,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3460,8162-H02-015-134622-260508,8162_H02,C_134622,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3461,8162-H02-015-134622-260519,8162_H02,C_134622,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-19 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3462,8162-G07-005-386053-260504,8162_G07,C_599132,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-04 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3463,Z-3559593,8162_H01,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-01 23:59:59,000,246.6,0.0,246.6,228.0,10.62,7.98,,,,,1.0,1.0
3464,Z-3562980,8162_H01,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-04 23:59:59,000,246.6,0.0,246.6,228.0,10.62,7.98,,,,,1.0,1.0
3465,8162-G02-015-731867-260505,8162_G02,C_731867,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3466,8162-H06-010-151569-260505,8162_H06,C_151568,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3467,Z-3583674,8163_H05,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-11 23:59:59,000,,0.0,,,0.0,,7.0,25.0,7.0,25.0,1.0,1.0
3468,Z-3587678,8163_H06,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-12 23:59:59,000,,0.0,,,0.0,,4.0,39.0,4.0,39.0,1.0,1.0
3469,8162-G03-030-724609-260505,8162_G03,C_724609,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-05 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3470,Z-3559482,8162_G03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-01 23:59:59,000,365.57,0.0,365.57,338.0,15.74,11.83,,,,,1.0,1.0
3471,Z-3600196,8163_G06,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-15 23:59:59,000,,0.0,,,0.0,,7.0,21.0,7.0,21.0,1.0,1.0
3472,Z-3620704,8163_G06,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-22 23:59:59,000,,0.0,,,0.0,,7.0,19.0,7.0,19.0,1.0,1.0
3473,Z-3620747,8163_G09,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-22 23:59:59,000,,0.0,,,0.0,,7.0,24.0,7.0,24.0,1.0,1.0
3474,Z-3603982,8163_HX5,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-18 23:59:59,000,,0.0,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
3475,Z-3608456,8163_G02,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-19 23:59:59,000,,0.0,,,0.0,,4.0,169.0,4.0,169.0,1.0,1.0
3476,Z-3625963,8163_GX4,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-26 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
3477,Z-3627474,8163_H04,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-27 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
3478,8162-G03-010-256130-260528,8162_G03,C_223285,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3479,8162-G05-001-441221-260526,8162_G05,C_441221,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,001,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3480,8162-H06-035-419882-260529,8162_H06,C_815793,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3481,8162-H03-005-160440-260527,8162_H03,C_160440,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3482,8162-H02-020-134501-260529,8162_H02,C_134501,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3483,8163-G04-010-833539-260528,8163_G04,C_833539,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3484,8162-G09-058-753911-260527,8162_G09,C_753911,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,058,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3485,8163-GX0-004-464241-260528,8163_GX0,C_464241,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,004,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3486,8162-G09-001-289513-260528,8162_G09,C_289513,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,001,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3487,8162-H06-020-245725-260528,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3488,8162-G04-005-679719-260529,8162_G04,C_712383,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3489,8162-H06-005-893003-260528,8162_H06,C_905176,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3490,8162-G05-007-905017-260528,8162_G05,C_208840,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,007,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3491,8163-G04-006-712383-260527,8163_G04,C_712383,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3492,8162-H01-050-362140-260527,8162_H01,C_362140,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,050,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3493,8162-H04-005-050648-260529,8162_H04,C_435532,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3494,8163-H06-020-431045-260526,8163_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3495,8162-G05-006-224266-260526,8162_G05,C_061312,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-26 23:59:59,006,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3496,8162-H05-025-253079-260527,8162_H05,C_253079,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-27 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3497,8162-H06-020-431045-260528,8162_H06,C_717269,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-28 23:59:59,020,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3498,8162-G03-025-969803-260529,8162_G03,C_296317,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-29 23:59:59,025,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3499,Z-3592916,8163_H03,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-13 23:59:59,000,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
3500,8162-H04-005-433761-260507,8162_H04,C_435532,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3501,8162-G05-005-265408-260514,8162_G05,C_441221,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3502,8162-H04-035-134185-260511,8162_H04,C_134185,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3503,8162-G09-011-401833-260512,8162_G09,C_401833,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,011,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3504,8162-H01-040-093505-260507,8162_H01,C_093505,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-07 23:59:59,040,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3505,8163-G03-005-892996-260513,8163_G03,C_810447,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3506,8162-G02-050-140655-260508,8162_G02,C_433278,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,050,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3507,8162-G02-040-017375-260513,8162_G02,C_017375,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,040,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3508,Z-3592618,8162_H02,,8162,XD_8162_OH_CLEVELAND.YZER,RC,Route Chrg,REG,Yzer LLC,YZER,2026-05-13 23:59:59,000,335.38,0.0,335.38,283.0,42.47,9.91,,,,,1.0,1.0
3509,8162-G05-007-314669-260506,8162_G05,C_208840,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-06 23:59:59,007,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3510,8163-G03-005-892996-260514,8163_G03,C_810447,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-14 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3511,8162-G05-030-246296-260512,8162_G05,C_610134,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-12 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3512,8162-H01-035-865326-260511,8162_H01,C_865326,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-11 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3513,8162-G05-030-246296-260513,8162_G05,C_610134,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-13 23:59:59,030,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3514,8162-G01-005-050647-260508,8162_G01,C_436015,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-08 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3515,8162-G06-010-151558-260515,8162_G06,C_151558,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3516,8162-H01-015-444602-260515,8162_H01,C_444763,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,015,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3517,8162-H06-005-893003-260515,8162_H06,C_905176,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,005,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3518,8162-G09-001-424353-260515,8162_G09,C_289513,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,001,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0
3519,8162-H06-035-419882-260518,8162_H06,C_815793,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,035,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3520,8162-H04-040-350918-260515,8162_H04,C_350918,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,040,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3521,8162-G05-002-219681-260515,8162_G05,C_219681,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-15 23:59:59,002,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
3522,8162-H01-010-446212-260518,8162_H01,C_446212,8162,XD_8162_OH_CLEVELAND.YZER,FM,Customer,REG,Yzer LLC,YZER,2026-05-18 23:59:59,010,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,1.0
